source_dataset,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
G1020,image_1368,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1368.png,data/processed/standardized_masks/g1020/image_1368.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1377,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1377.png,data/processed/standardized_masks/g1020/image_1377.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1378,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1378.png,data/processed/standardized_masks/g1020/image_1378.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1384,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1384.png,data/processed/standardized_masks/g1020/image_1384.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1386,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1386.png,data/processed/standardized_masks/g1020/image_1386.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1387,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1387.png,data/processed/standardized_masks/g1020/image_1387.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1388,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1388.png,data/processed/standardized_masks/g1020/image_1388.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1389,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1389.png,data/processed/standardized_masks/g1020/image_1389.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1391,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1391.png,data/processed/standardized_masks/g1020/image_1391.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1392,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1392.png,data/processed/standardized_masks/g1020/image_1392.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1401,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1401.png,data/processed/standardized_masks/g1020/image_1401.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1402,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1402.png,data/processed/standardized_masks/g1020/image_1402.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1403,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1403.png,data/processed/standardized_masks/g1020/image_1403.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1404,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1404.png,data/processed/standardized_masks/g1020/image_1404.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1413,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1413.png,data/processed/standardized_masks/g1020/image_1413.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1414,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1414.png,data/processed/standardized_masks/g1020/image_1414.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1415,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1415.png,data/processed/standardized_masks/g1020/image_1415.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1416,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1416.png,data/processed/standardized_masks/g1020/image_1416.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1421,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1421.png,data/processed/standardized_masks/g1020/image_1421.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1422,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1422.png,data/processed/standardized_masks/g1020/image_1422.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1426,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1426.png,data/processed/standardized_masks/g1020/image_1426.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_143,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_143.png,data/processed/standardized_masks/g1020/image_143.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1431,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1431.png,data/processed/standardized_masks/g1020/image_1431.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1432,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1432.png,data/processed/standardized_masks/g1020/image_1432.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_144,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_144.png,data/processed/standardized_masks/g1020/image_144.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1452,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1452.png,data/processed/standardized_masks/g1020/image_1452.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1453,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1453.png,data/processed/standardized_masks/g1020/image_1453.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1462,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1462.png,data/processed/standardized_masks/g1020/image_1462.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1463,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1463.png,data/processed/standardized_masks/g1020/image_1463.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1470,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1470.png,data/processed/standardized_masks/g1020/image_1470.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1471,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1471.png,data/processed/standardized_masks/g1020/image_1471.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1478,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1478.png,data/processed/standardized_masks/g1020/image_1478.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1479,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1479.png,data/processed/standardized_masks/g1020/image_1479.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1480,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1480.png,data/processed/standardized_masks/g1020/image_1480.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1481,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1481.png,data/processed/standardized_masks/g1020/image_1481.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1495,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1495.png,data/processed/standardized_masks/g1020/image_1495.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1496,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1496.png,data/processed/standardized_masks/g1020/image_1496.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1497,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1497.png,data/processed/standardized_masks/g1020/image_1497.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1498,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1498.png,data/processed/standardized_masks/g1020/image_1498.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_150,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_150.png,data/processed/standardized_masks/g1020/image_150.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1504,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1504.png,data/processed/standardized_masks/g1020/image_1504.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1507,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1507.png,data/processed/standardized_masks/g1020/image_1507.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1508,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1508.png,data/processed/standardized_masks/g1020/image_1508.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_151,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_151.png,data/processed/standardized_masks/g1020/image_151.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1515,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1515.png,data/processed/standardized_masks/g1020/image_1515.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1516,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1516.png,data/processed/standardized_masks/g1020/image_1516.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1519,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1519.png,data/processed/standardized_masks/g1020/image_1519.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_152,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_152.png,data/processed/standardized_masks/g1020/image_152.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1520,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1520.png,data/processed/standardized_masks/g1020/image_1520.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1521,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1521.png,data/processed/standardized_masks/g1020/image_1521.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1522,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1522.png,data/processed/standardized_masks/g1020/image_1522.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1524,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1524.png,data/processed/standardized_masks/g1020/image_1524.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1525,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1525.png,data/processed/standardized_masks/g1020/image_1525.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1526,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1526.png,data/processed/standardized_masks/g1020/image_1526.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_153,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_153.png,data/processed/standardized_masks/g1020/image_153.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_154,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_154.png,data/processed/standardized_masks/g1020/image_154.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1543,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1543.png,data/processed/standardized_masks/g1020/image_1543.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1544,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1544.png,data/processed/standardized_masks/g1020/image_1544.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1553,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1553.png,data/processed/standardized_masks/g1020/image_1553.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1554,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1554.png,data/processed/standardized_masks/g1020/image_1554.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1575,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1575.png,data/processed/standardized_masks/g1020/image_1575.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1576,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1576.png,data/processed/standardized_masks/g1020/image_1576.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1579,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1579.png,data/processed/standardized_masks/g1020/image_1579.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1580,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1580.png,data/processed/standardized_masks/g1020/image_1580.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1589,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1589.png,data/processed/standardized_masks/g1020/image_1589.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1590,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1590.png,data/processed/standardized_masks/g1020/image_1590.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1591,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1591.png,data/processed/standardized_masks/g1020/image_1591.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1592,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1592.png,data/processed/standardized_masks/g1020/image_1592.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1594,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1594.png,data/processed/standardized_masks/g1020/image_1594.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1595,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1595.png,data/processed/standardized_masks/g1020/image_1595.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1598,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1598.png,data/processed/standardized_masks/g1020/image_1598.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1599,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1599.png,data/processed/standardized_masks/g1020/image_1599.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1607,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1607.png,data/processed/standardized_masks/g1020/image_1607.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1608,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1608.png,data/processed/standardized_masks/g1020/image_1608.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1609,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1609.png,data/processed/standardized_masks/g1020/image_1609.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1610,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1610.png,data/processed/standardized_masks/g1020/image_1610.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1616,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1616.png,data/processed/standardized_masks/g1020/image_1616.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1623,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1623.png,data/processed/standardized_masks/g1020/image_1623.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1624,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1624.png,data/processed/standardized_masks/g1020/image_1624.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1625,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1625.png,data/processed/standardized_masks/g1020/image_1625.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1626,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1626.png,data/processed/standardized_masks/g1020/image_1626.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_163,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_163.png,data/processed/standardized_masks/g1020/image_163.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_164,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_164.png,data/processed/standardized_masks/g1020/image_164.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1644,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1644.png,data/processed/standardized_masks/g1020/image_1644.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1645,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1645.png,data/processed/standardized_masks/g1020/image_1645.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1652,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1652.png,data/processed/standardized_masks/g1020/image_1652.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1653,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1653.png,data/processed/standardized_masks/g1020/image_1653.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1686,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1686.png,data/processed/standardized_masks/g1020/image_1686.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1687,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1687.png,data/processed/standardized_masks/g1020/image_1687.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1691,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1691.png,data/processed/standardized_masks/g1020/image_1691.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1692,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1692.png,data/processed/standardized_masks/g1020/image_1692.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1693,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1693.png,data/processed/standardized_masks/g1020/image_1693.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1694,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1694.png,data/processed/standardized_masks/g1020/image_1694.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1695,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1695.png,data/processed/standardized_masks/g1020/image_1695.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1696,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1696.png,data/processed/standardized_masks/g1020/image_1696.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1697,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1697.png,data/processed/standardized_masks/g1020/image_1697.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1698,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1698.png,data/processed/standardized_masks/g1020/image_1698.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1699,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1699.png,data/processed/standardized_masks/g1020/image_1699.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_170,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_170.png,data/processed/standardized_masks/g1020/image_170.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1700,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1700.png,data/processed/standardized_masks/g1020/image_1700.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_1701,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1701.png,data/processed/standardized_masks/g1020/image_1701.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1702,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1702.png,data/processed/standardized_masks/g1020/image_1702.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1703,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1703.png,data/processed/standardized_masks/g1020/image_1703.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_1704,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_1704.png,data/processed/standardized_masks/g1020/image_1704.png,"[0, 1]","[0, 1]",already_0_1_2
