relative_path,file_name,extension,size_mb,artifact_type,modified_time
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET272OS_disc_exp1.txt,RET272OS_disc_exp1.txt,.txt,0.000913,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET010OD_cup_exp2.txt,RET010OD_cup_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET014OS_disc_exp2.txt,RET014OS_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET015OD_cup_exp2.txt,RET015OD_cup_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET019OS_disc_exp2.txt,RET019OS_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET024OD_disc_exp2.txt,RET024OD_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET027OD_disc_exp2.txt,RET027OD_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET031OD_disc_exp2.txt,RET031OD_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET034OS_disc_exp2.txt,RET034OS_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET056OS_disc_exp2.txt,RET056OS_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET062OD_disc_exp2.txt,RET062OD_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET066OS_disc_exp1.txt,RET066OS_disc_exp1.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET067OD_disc_exp2.txt,RET067OD_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET081OD_disc_exp2.txt,RET081OD_disc_exp2.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET174OD_disc_exp1.txt,RET174OD_disc_exp1.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET187OS_disc_exp1.txt,RET187OS_disc_exp1.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET189OD_disc_exp1.txt,RET189OD_disc_exp1.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET195OD_disc_exp1.txt,RET195OD_disc_exp1.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET201OD_disc_exp1.txt,RET201OD_disc_exp1.txt,.txt,0.000881,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET008OD_cup_exp2.txt,RET008OD_cup_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET018OD_disc_exp1.txt,RET018OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET023OS_cup_exp2.txt,RET023OS_cup_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET025OD_disc_exp2.txt,RET025OD_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET029OS_disc_exp2.txt,RET029OS_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET033OD_disc_exp2.txt,RET033OD_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET034OD_disc_exp2.txt,RET034OD_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET039OD_disc_exp2.txt,RET039OD_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET039OS_disc_exp2.txt,RET039OS_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET042OD_disc_exp2.txt,RET042OD_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET066OS_disc_exp2.txt,RET066OS_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET067OS_disc_exp2.txt,RET067OS_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET072OD_disc_exp2.txt,RET072OD_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET073OD_disc_exp2.txt,RET073OD_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET077OD_disc_exp1.txt,RET077OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET091OD_disc_exp1.txt,RET091OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET113OS_disc_exp1.txt,RET113OS_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET131OD_disc_exp1.txt,RET131OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET131OS_disc_exp1.txt,RET131OS_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET134OS_disc_exp1.txt,RET134OS_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET135OD_disc_exp1.txt,RET135OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET140OD_disc_exp1.txt,RET140OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET144OS_disc_exp1.txt,RET144OS_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET150OD_disc_exp1.txt,RET150OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET150OS_disc_exp1.txt,RET150OS_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET159OS_disc_exp2.txt,RET159OS_disc_exp2.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET162OD_disc_exp1.txt,RET162OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET196OS_disc_exp1.txt,RET196OS_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET197OD_disc_exp1.txt,RET197OD_disc_exp1.txt,.txt,0.00085,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET018OD_cup_exp2.txt,RET018OD_cup_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET019OD_disc_exp2.txt,RET019OD_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET020OD_disc_exp2.txt,RET020OD_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET021OS_disc_exp2.txt,RET021OS_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET025OS_cup_exp2.txt,RET025OS_cup_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET033OS_disc_exp2.txt,RET033OS_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET036OD_disc_exp2.txt,RET036OD_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET065OD_disc_exp2.txt,RET065OD_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET068OS_disc_exp2.txt,RET068OS_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET079OD_disc_exp1.txt,RET079OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET079OS_disc_exp2.txt,RET079OS_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET081OS_disc_exp2.txt,RET081OS_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET088OD_disc_exp1.txt,RET088OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET092OD_disc_exp2.txt,RET092OD_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET098OD_disc_exp1.txt,RET098OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET098OD_disc_exp2.txt,RET098OD_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET112OD_disc_exp1.txt,RET112OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET121OS_disc_exp1.txt,RET121OS_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET139OD_disc_exp1.txt,RET139OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET146OD_disc_exp1.txt,RET146OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET165OD_disc_exp2.txt,RET165OD_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET168OS_disc_exp1.txt,RET168OS_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET182OD_disc_exp1.txt,RET182OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET183OS_disc_exp1.txt,RET183OS_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET184OD_cup_exp1.txt,RET184OD_cup_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET184OS_disc_exp1.txt,RET184OS_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET186OS_disc_exp2.txt,RET186OS_disc_exp2.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET194OD_disc_exp1.txt,RET194OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET196OD_disc_exp1.txt,RET196OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET206OD_disc_exp1.txt,RET206OD_disc_exp1.txt,.txt,0.000818,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET008OS_cup_exp2.txt,RET008OS_cup_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET015OS_cup_exp2.txt,RET015OS_cup_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET016OS_disc_exp2.txt,RET016OS_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET021OD_disc_exp2.txt,RET021OD_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET021OS_cup_exp2.txt,RET021OS_cup_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET037OD_disc_exp2.txt,RET037OD_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET048OD_disc_exp2.txt,RET048OD_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET062OS_disc_exp2.txt,RET062OS_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET072OS_disc_exp2.txt,RET072OS_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET073OS_disc_exp2.txt,RET073OS_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET074OD_disc_exp2.txt,RET074OD_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET079OD_disc_exp2.txt,RET079OD_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET084OD_disc_exp2.txt,RET084OD_disc_exp2.txt,.txt,0.000787,metadata_or_annotation,2026-06-04T11:13:10
