source_dataset,official_split,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
REFUGE,train,n0087,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0087.png,data/processed/standardized_masks/refuge/train_n0087.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0088,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0088.png,data/processed/standardized_masks/refuge/train_n0088.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0089,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0089.png,data/processed/standardized_masks/refuge/train_n0089.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0090,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0090.png,data/processed/standardized_masks/refuge/train_n0090.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0091,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0091.png,data/processed/standardized_masks/refuge/train_n0091.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0092,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0092.png,data/processed/standardized_masks/refuge/train_n0092.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0093,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0093.png,data/processed/standardized_masks/refuge/train_n0093.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0094,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0094.png,data/processed/standardized_masks/refuge/train_n0094.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0095,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0095.png,data/processed/standardized_masks/refuge/train_n0095.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0096,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0096.png,data/processed/standardized_masks/refuge/train_n0096.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0097,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0097.png,data/processed/standardized_masks/refuge/train_n0097.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0098,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0098.png,data/processed/standardized_masks/refuge/train_n0098.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0099,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0099.png,data/processed/standardized_masks/refuge/train_n0099.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0100,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0100.png,data/processed/standardized_masks/refuge/train_n0100.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0101,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0101.png,data/processed/standardized_masks/refuge/train_n0101.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0102,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0102.png,data/processed/standardized_masks/refuge/train_n0102.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0103,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0103.png,data/processed/standardized_masks/refuge/train_n0103.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0104,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0104.png,data/processed/standardized_masks/refuge/train_n0104.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0105,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0105.png,data/processed/standardized_masks/refuge/train_n0105.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0106,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0106.png,data/processed/standardized_masks/refuge/train_n0106.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0107,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0107.png,data/processed/standardized_masks/refuge/train_n0107.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0108,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0108.png,data/processed/standardized_masks/refuge/train_n0108.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0109,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0109.png,data/processed/standardized_masks/refuge/train_n0109.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0110,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0110.png,data/processed/standardized_masks/refuge/train_n0110.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0111,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0111.png,data/processed/standardized_masks/refuge/train_n0111.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0112,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0112.png,data/processed/standardized_masks/refuge/train_n0112.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0113,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0113.png,data/processed/standardized_masks/refuge/train_n0113.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0114,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0114.png,data/processed/standardized_masks/refuge/train_n0114.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0115,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0115.png,data/processed/standardized_masks/refuge/train_n0115.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0116,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0116.png,data/processed/standardized_masks/refuge/train_n0116.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0117,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0117.png,data/processed/standardized_masks/refuge/train_n0117.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0118,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0118.png,data/processed/standardized_masks/refuge/train_n0118.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0119,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0119.png,data/processed/standardized_masks/refuge/train_n0119.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0120,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0120.png,data/processed/standardized_masks/refuge/train_n0120.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0121,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0121.png,data/processed/standardized_masks/refuge/train_n0121.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0122,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0122.png,data/processed/standardized_masks/refuge/train_n0122.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0123,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0123.png,data/processed/standardized_masks/refuge/train_n0123.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0124,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0124.png,data/processed/standardized_masks/refuge/train_n0124.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0125,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0125.png,data/processed/standardized_masks/refuge/train_n0125.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0126,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0126.png,data/processed/standardized_masks/refuge/train_n0126.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0127,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0127.png,data/processed/standardized_masks/refuge/train_n0127.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0128,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0128.png,data/processed/standardized_masks/refuge/train_n0128.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0129,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0129.png,data/processed/standardized_masks/refuge/train_n0129.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0130,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0130.png,data/processed/standardized_masks/refuge/train_n0130.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0131,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0131.png,data/processed/standardized_masks/refuge/train_n0131.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0132,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0132.png,data/processed/standardized_masks/refuge/train_n0132.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0133,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0133.png,data/processed/standardized_masks/refuge/train_n0133.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0134,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0134.png,data/processed/standardized_masks/refuge/train_n0134.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0135,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0135.png,data/processed/standardized_masks/refuge/train_n0135.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0136,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0136.png,data/processed/standardized_masks/refuge/train_n0136.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0137,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0137.png,data/processed/standardized_masks/refuge/train_n0137.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0138,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0138.png,data/processed/standardized_masks/refuge/train_n0138.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0139,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0139.png,data/processed/standardized_masks/refuge/train_n0139.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0140,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0140.png,data/processed/standardized_masks/refuge/train_n0140.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0141,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0141.png,data/processed/standardized_masks/refuge/train_n0141.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0142,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0142.png,data/processed/standardized_masks/refuge/train_n0142.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0143,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0143.png,data/processed/standardized_masks/refuge/train_n0143.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0144,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0144.png,data/processed/standardized_masks/refuge/train_n0144.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0145,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0145.png,data/processed/standardized_masks/refuge/train_n0145.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0146,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0146.png,data/processed/standardized_masks/refuge/train_n0146.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0147,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0147.png,data/processed/standardized_masks/refuge/train_n0147.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0148,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0148.png,data/processed/standardized_masks/refuge/train_n0148.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0149,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0149.png,data/processed/standardized_masks/refuge/train_n0149.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0150,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0150.png,data/processed/standardized_masks/refuge/train_n0150.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0151,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0151.png,data/processed/standardized_masks/refuge/train_n0151.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0152,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0152.png,data/processed/standardized_masks/refuge/train_n0152.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0153,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0153.png,data/processed/standardized_masks/refuge/train_n0153.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0154,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0154.png,data/processed/standardized_masks/refuge/train_n0154.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0155,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0155.png,data/processed/standardized_masks/refuge/train_n0155.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0156,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0156.png,data/processed/standardized_masks/refuge/train_n0156.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0157,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0157.png,data/processed/standardized_masks/refuge/train_n0157.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0158,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0158.png,data/processed/standardized_masks/refuge/train_n0158.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0159,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0159.png,data/processed/standardized_masks/refuge/train_n0159.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0160,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0160.png,data/processed/standardized_masks/refuge/train_n0160.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0161,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0161.png,data/processed/standardized_masks/refuge/train_n0161.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0162,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0162.png,data/processed/standardized_masks/refuge/train_n0162.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0163,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0163.png,data/processed/standardized_masks/refuge/train_n0163.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0164,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0164.png,data/processed/standardized_masks/refuge/train_n0164.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0165,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0165.png,data/processed/standardized_masks/refuge/train_n0165.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0166,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0166.png,data/processed/standardized_masks/refuge/train_n0166.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0167,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0167.png,data/processed/standardized_masks/refuge/train_n0167.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0168,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0168.png,data/processed/standardized_masks/refuge/train_n0168.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0169,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0169.png,data/processed/standardized_masks/refuge/train_n0169.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0170,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0170.png,data/processed/standardized_masks/refuge/train_n0170.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0171,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0171.png,data/processed/standardized_masks/refuge/train_n0171.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0172,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0172.png,data/processed/standardized_masks/refuge/train_n0172.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0173,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0173.png,data/processed/standardized_masks/refuge/train_n0173.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0174,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0174.png,data/processed/standardized_masks/refuge/train_n0174.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0175,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0175.png,data/processed/standardized_masks/refuge/train_n0175.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0176,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0176.png,data/processed/standardized_masks/refuge/train_n0176.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0177,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0177.png,data/processed/standardized_masks/refuge/train_n0177.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0178,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0178.png,data/processed/standardized_masks/refuge/train_n0178.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0179,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0179.png,data/processed/standardized_masks/refuge/train_n0179.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0180,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0180.png,data/processed/standardized_masks/refuge/train_n0180.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0181,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0181.png,data/processed/standardized_masks/refuge/train_n0181.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0182,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0182.png,data/processed/standardized_masks/refuge/train_n0182.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0183,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0183.png,data/processed/standardized_masks/refuge/train_n0183.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0184,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0184.png,data/processed/standardized_masks/refuge/train_n0184.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0185,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0185.png,data/processed/standardized_masks/refuge/train_n0185.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0186,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0186.png,data/processed/standardized_masks/refuge/train_n0186.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0187,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0187.png,data/processed/standardized_masks/refuge/train_n0187.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0188,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0188.png,data/processed/standardized_masks/refuge/train_n0188.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0189,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0189.png,data/processed/standardized_masks/refuge/train_n0189.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,train,n0190,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/train/Masks/n0190.png,data/processed/standardized_masks/refuge/train_n0190.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
